codigo_barras,nome,categoria,preco,quantidade,validade
7891000392038,Produto 3186,Categoria A,758,11,16/07/2030
7891000390813,Produto 1961,Categoria D,758,14,13/12/2029
7891000395969,Produto 7117,Categoria A,758,19,13/01/2033
7891000393967,Produto 5115,Categoria A,758,20,11/07/2028
7891000393644,Produto 4792,Categoria D,759,4,01/11/2031
7891000391808,Produto 2956,Categoria D,759,8,04/02/2034
7891000391262,Produto 2410,Categoria C,759,18,13/08/2032
7891000389603,Produto 751,Categoria D,759,20,10/12/2034
7891000392735,Produto 3883,Categoria D,759,22,20/08/2031
7891000392086,Produto 3234,Categoria B,759,23,23/03/2034
7891000390024,Produto 1172,Categoria A,759,25,21/11/2029
7891000392437,Produto 3585,Categoria C,759,25,24/04/2029
7891000391345,Produto 2493,Categoria C,759,28,04/12/2029
7891000395252,Produto 6400,Categoria B,759,29,22/01/2031
7891000397025,Produto 8173,Categoria A,760,5,27/11/2028
7891000393891,Produto 5039,Categoria A,760,6,27/10/2034
7891000389454,Produto 602,Categoria C,760,8,12/02/2026
7891000390062,Produto 1210,Categoria B,760,11,11/11/2029
7891000391443,Produto 2591,Categoria C,760,13,24/02/2027
7891000396847,Produto 7995,Categoria A,760,18,27/09/2026
7891000390351,Produto 1499,Categoria C,760,19,13/10/2030
7891000398840,Produto 9988,Categoria D,760,21,17/08/2030
7891000389141,Produto 289,Categoria B,760,22,12/08/2030
7891000392534,Produto 3682,Categoria C,760,22,14/03/2028
7891000393124,Produto 4272,Categoria B,760,27,17/11/2026
7891000396312,Produto 7460,Categoria C,761,6,21/11/2033
7891000390481,Produto 1629,Categoria C,761,7,11/05/2026
7891000389348,Produto 496,Categoria C,761,9,21/07/2031
7891000393898,Produto 5046,Categoria A,761,12,17/03/2033
7891000395578,Produto 6726,Categoria D,761,16,07/12/2026
7891000398136,Produto 9284,Categoria B,761,18,10/03/2028
7891000394014,Produto 5162,Categoria A,761,20,22/06/2029
7891000391668,Produto 2816,Categoria D,761,22,05/07/2034
7891000393045,Produto 4193,Categoria A,761,23,02/11/2028
7891000396745,Produto 7893,Categoria D,761,24,15/06/2034
7891000390443,Produto 1591,Categoria C,761,26,14/08/2034
7891000390053,Produto 1201,Categoria A,761,27,24/06/2031
7891000394737,Produto 5885,Categoria D,761,27,05/11/2034
7891000390852,Produto 2000,Categoria A,761,28,25/12/2033
7891000397807,Produto 8955,Categoria D,761,28,20/08/2034
7891000391404,Produto 2552,Categoria C,762,3,11/01/2028
7891000393324,Produto 4472,Categoria C,762,3,13/10/2030
7891000389116,Produto 264,Categoria B,762,4,10/08/2033
7891000390706,Produto 1854,Categoria D,762,7,21/12/2030
7891000390866,Produto 2014,Categoria A,762,7,05/05/2026
7891000390951,Produto 2099,Categoria A,762,9,08/11/2031
7891000397741,Produto 8889,Categoria D,762,11,11/09/2029
7891000398287,Produto 9435,Categoria C,762,13,14/11/2031
7891000389275,Produto 423,Categoria C,762,15,17/11/2031
7891000395705,Produto 6853,Categoria D,762,15,29/10/2028
7891000390096,Produto 1244,Categoria B,762,23,13/02/2031
7891000389734,Produto 882,Categoria D,762,27,10/08/2032
7891000393211,Produto 4359,Categoria B,762,28,18/06/2028
7891000393567,Produto 4715,Categoria D,762,28,11/07/2033
7891000392976,Produto 4124,Categoria A,763,5,10/06/2027
7891000394879,Produto 6027,Categoria A,763,6,21/01/2030
7891000394099,Produto 5247,Categoria B,763,8,10/11/2027
7891000394026,Produto 5174,Categoria A,763,11,08/04/2029
7891000394578,Produto 5726,Categoria D,763,13,05/04/2029
7891000395116,Produto 6264,Categoria B,763,13,09/08/2029
7891000389620,Produto 768,Categoria D,763,15,06/03/2034
7891000392855,Produto 4003,Categoria A,763,15,01/04/2028
7891000392811,Produto 3959,Categoria D,763,16,19/06/2030
7891000396061,Produto 7209,Categoria B,763,26,02/07/2027
7891000397179,Produto 8327,Categoria B,763,29,24/04/2032
7891000393987,Produto 5135,Categoria A,764,4,11/04/2027
7891000396434,Produto 7582,Categoria C,764,4,31/08/2030
7891000390038,Produto 1186,Categoria A,764,5,07/08/2029
7891000396342,Produto 7490,Categoria C,764,7,18/08/2026
7891000394089,Produto 5237,Categoria B,764,10,07/04/2030
7891000398728,Produto 9876,Categoria D,764,10,14/12/2026
7891000393550,Produto 4698,Categoria C,764,11,04/08/2034
7891000397656,Produto 8804,Categoria D,764,13,15/05/2029
7891000395161,Produto 6309,Categoria B,764,14,13/02/2030
7891000398182,Produto 9330,Categoria B,764,14,03/08/2028
7891000396844,Produto 7992,Categoria D,764,15,23/12/2032
7891000392387,Produto 3535,Categoria C,764,17,08/05/2030
7891000398547,Produto 9695,Categoria C,764,18,15/10/2031
7891000398681,Produto 9829,Categoria D,764,18,03/02/2032
7891000390049,Produto 1197,Categoria A,764,19,25/11/2030
7891000395953,Produto 7101,Categoria A,764,19,20/07/2029
7891000392483,Produto 3631,Categoria C,764,20,06/04/2034
7891000397070,Produto 8218,Categoria B,764,23,02/05/2029
7891000391277,Produto 2425,Categoria C,764,25,12/02/2032
7891000389876,Produto 1024,Categoria A,764,26,22/12/2028
7891000393995,Produto 5143,Categoria A,764,27,21/07/2026
7891000395414,Produto 6562,Categoria C,764,28,29/12/2033
7891000390482,Produto 1630,Categoria C,764,30,08/07/2032
7891000391413,Produto 2561,Categoria C,765,3,11/04/2026
7891000396967,Produto 8115,Categoria A,765,8,24/05/2033
7891000389263,Produto 411,Categoria C,765,9,13/01/2026
7891000393174,Produto 4322,Categoria B,765,13,21/04/2027
7891000398639,Produto 9787,Categoria D,765,16,17/02/2028
7891000392822,Produto 3970,Categoria D,765,26,10/03/2032
7891000397657,Produto 8805,Categoria D,765,26,30/10/2026
7891000395537,Produto 6685,Categoria C,765,27,04/02/2026
7891000393437,Produto 4585,Categoria C,765,28,12/02/2034
7891000393949,Produto 5097,Categoria A,766,4,04/04/2027
7891000396576,Produto 7724,Categoria D,766,7,22/05/2027
7891000396442,Produto 7590,Categoria C,766,10,05/05/2032
7891000389456,Produto 604,Categoria C,766,12,11/02/2033
7891000395392,Produto 6540,Categoria C,766,19,25/08/2027
7891000397319,Produto 8467,Categoria C,766,20,27/05/2029
7891000391940,Produto 3088,Categoria A,766,23,24/09/2033
7891000393060,Produto 4208,Categoria B,766,23,14/06/2032
7891000390420,Produto 1568,Categoria C,766,24,09/10/2030
7891000397373,Produto 8521,Categoria C,766,30,29/01/2032
7891000396836,Produto 7984,Categoria D,767,3,04/04/2032
7891000396299,Produto 7447,Categoria C,767,12,04/02/2030
7891000391730,Produto 2878,Categoria D,767,13,25/05/2026
7891000396115,Produto 7263,Categoria B,767,17,04/11/2034
7891000396543,Produto 7691,Categoria C,767,17,01/03/2033
7891000391896,Produto 3044,Categoria A,767,22,12/09/2034
7891000393815,Produto 4963,Categoria D,767,22,07/11/2031
7891000390434,Produto 1582,Categoria C,768,8,16/10/2026
7891000394468,Produto 5616,Categoria C,768,8,25/05/2027
7891000397502,Produto 8650,Categoria C,768,10,27/10/2033
7891000389462,Produto 610,Categoria C,768,12,27/08/2030
7891000393065,Produto 4213,Categoria B,768,12,08/12/2029
7891000391370,Produto 2518,Categoria C,768,16,06/02/2033
7891000394835,Produto 5983,Categoria D,768,16,10/01/2033
7891000391346,Produto 2494,Categoria C,768,17,09/02/2034
7891000389343,Produto 491,Categoria C,768,22,15/02/2026
7891000391090,Produto 2238,Categoria B,768,22,08/03/2029
7891000393780,Produto 4928,Categoria D,768,22,02/05/2028
7891000395490,Produto 6638,Categoria C,768,30,26/01/2026
7891000393590,Produto 4738,Categoria D,769,8,09/04/2028
7891000389975,Produto 1123,Categoria A,769,9,24/11/2034
7891000397371,Produto 8519,Categoria C,769,9,21/10/2027
7891000395235,Produto 6383,Categoria B,769,12,23/08/2027
7891000397607,Produto 8755,Categoria D,769,16,24/04/2026
7891000396910,Produto 8058,Categoria A,769,21,12/10/2026
7891000391321,Produto 2469,Categoria C,769,24,03/12/2028
7891000397233,Produto 8381,Categoria B,769,25,22/03/2027
7891000394203,Produto 5351,Categoria B,769,29,16/05/2033
7891000389293,Produto 441,Categoria C,769,30,17/05/2031
7891000396635,Produto 7783,Categoria D,770,9,24/06/2034
7891000397531,Produto 8679,Categoria C,770,9,22/10/2029
7891000393019,Produto 4167,Categoria A,770,15,07/10/2034
7891000390082,Produto 1230,Categoria B,770,26,15/06/2026
7891000398459,Produto 9607,Categoria C,771,3,25/12/2034
7891000398492,Produto 9640,Categoria C,771,6,27/01/2030
7891000394386,Produto 5534,Categoria C,771,11,21/12/2033
7891000390460,Produto 1608,Categoria C,771,12,31/05/2034
7891000389082,Produto 230,Categoria B,771,15,28/09/2026
7891000395442,Produto 6590,Categoria C,771,16,01/08/2034
7891000394823,Produto 5971,Categoria D,771,22,22/05/2029
7891000396829,Produto 7977,Categoria D,771,24,19/06/2028
7891000388969,Produto 117,Categoria A,771,26,10/07/2029
7891000389287,Produto 435,Categoria C,771,26,07/08/2032
7891000393434,Produto 4582,Categoria C,771,27,24/02/2029
7891000388962,Produto 110,Categoria A,771,29,21/04/2030
7891000391689,Produto 2837,Categoria D,772,6,29/05/2026
7891000391080,Produto 2228,Categoria B,772,8,10/06/2030
7891000389185,Produto 333,Categoria B,772,10,04/01/2026
7891000389991,Produto 1139,Categoria A,772,12,27/06/2033
7891000398225,Produto 9373,Categoria B,772,15,21/01/2033
7891000392707,Produto 3855,Categoria D,772,17,31/05/2028
7891000389798,Produto 946,Categoria D,772,18,08/08/2033
7891000398626,Produto 9774,Categoria D,772,21,24/10/2032
7891000398400,Produto 9548,Categoria C,772,24,11/04/2030
7891000396511,Produto 7659,Categoria C,772,30,12/01/2028
7891000395221,Produto 6369,Categoria B,773,3,10/12/2031
7891000391162,Produto 2310,Categoria B,773,5,21/02/2032
7891000390437,Produto 1585,Categoria C,773,10,17/09/2033
7891000395365,Produto 6513,Categoria C,773,10,02/05/2031
7891000398197,Produto 9345,Categoria B,773,13,01/04/2030
7891000393308,Produto 4456,Categoria C,773,15,18/06/2034
7891000389200,Produto 348,Categoria B,773,18,24/06/2030
7891000395370,Produto 6518,Categoria C,773,21,05/08/2033
7891000395780,Produto 6928,Categoria D,773,21,19/06/2033
7891000392639,Produto 3787,Categoria D,773,27,28/07/2032
7891000394294,Produto 5442,Categoria C,773,29,15/02/2029
7891000395479,Produto 6627,Categoria C,774,3,22/07/2028
7891000395207,Produto 6355,Categoria B,774,4,12/02/2032
7891000389724,Produto 872,Categoria D,774,6,22/09/2033
7891000398186,Produto 9334,Categoria B,774,7,30/01/2031
7891000392949,Produto 4097,Categoria A,774,8,12/09/2030
7891000389324,Produto 472,Categoria C,774,11,08/01/2032
7891000389878,Produto 1026,Categoria A,774,12,09/06/2032
7891000393484,Produto 4632,Categoria C,774,18,04/07/2028
7891000397689,Produto 8837,Categoria D,774,21,15/07/2030
7891000393893,Produto 5041,Categoria A,774,30,21/01/2032
7891000397944,Produto 9092,Categoria A,775,4,29/05/2028
7891000393795,Produto 4943,Categoria D,775,7,01/11/2032
7891000392182,Produto 3330,Categoria B,775,14,10/06/2033
7891000390280,Produto 1428,Categoria C,775,15,10/04/2026
7891000393739,Produto 4887,Categoria D,775,19,26/01/2026
7891000392216,Produto 3364,Categoria B,775,20,27/03/2032
7891000398542,Produto 9690,Categoria C,775,21,06/07/2028
7891000389257,Produto 405,Categoria B,775,23,25/05/2026
7891000389757,Produto 905,Categoria D,775,23,21/01/2031
7891000391627,Produto 2775,Categoria D,775,23,14/12/2034
7891000397891,Produto 9039,Categoria A,775,27,30/06/2028
7891000390204,Produto 1352,Categoria B,775,28,11/10/2028
7891000397829,Produto 8977,Categoria D,775,29,24/04/2028
7891000390404,Produto 1552,Categoria C,776,14,09/06/2031
7891000397288,Produto 8436,Categoria C,776,15,29/01/2027
7891000392818,Produto 3966,Categoria D,776,18,17/11/2032
7891000391093,Produto 2241,Categoria B,776,21,29/04/2029
7891000397305,Produto 8453,Categoria C,776,26,16/10/2033
7891000390044,Produto 1192,Categoria A,776,27,17/09/2033
7891000390050,Produto 1198,Categoria A,777,4,20/12/2030
7891000393962,Produto 5110,Categoria A,777,6,26/08/2033
7891000389111,Produto 259,Categoria B,777,7,30/04/2033
7891000389340,Produto 488,Categoria C,777,10,19/06/2027
7891000395492,Produto 6640,Categoria C,777,11,04/07/2034
7891000389963,Produto 1111,Categoria A,777,18,18/07/2030
7891000392124,Produto 3272,Categoria B,777,19,07/10/2028
7891000395105,Produto 6253,Categoria B,777,23,13/12/2030
7891000390006,Produto 1154,Categoria A,777,24,21/06/2034
7891000396247,Produto 7395,Categoria B,777,24,18/08/2027
7891000393653,Produto 4801,Categoria D,777,26,25/08/2031
7891000393466,Produto 4614,Categoria C,778,11,12/05/2032
7891000397548,Produto 8696,Categoria C,778,15,19/03/2032
7891000395455,Produto 6603,Categoria C,778,16,18/02/2034
7891000389445,Produto 593,Categoria C,778,18,27/12/2030
7891000392046,Produto 3194,Categoria A,778,22,24/09/2030
7891000392398,Produto 3546,Categoria C,778,23,16/09/2034
7891000397246,Produto 8394,Categoria B,778,24,25/11/2029
7891000393508,Produto 4656,Categoria C,778,30,31/07/2027
7891000394539,Produto 5687,Categoria C,779,3,16/05/2032
7891000390183,Produto 1331,Categoria B,779,13,28/02/2031
7891000390181,Produto 1329,Categoria B,779,18,10/07/2029
7891000391351,Produto 2499,Categoria C,779,18,10/08/2027
7891000390796,Produto 1944,Categoria D,779,20,02/12/2030
7891000392785,Produto 3933,Categoria D,779,20,21/12/2033
7891000390330,Produto 1478,Categoria C,779,21,18/01/2034
7891000390429,Produto 1577,Categoria C,779,22,03/09/2029
7891000390775,Produto 1923,Categoria D,779,22,10/03/2026
7891000390028,Produto 1176,Categoria A,779,24,12/12/2030
7891000389992,Produto 1140,Categoria A,779,27,17/11/2033
7891000396250,Produto 7398,Categoria B,779,27,16/04/2034
7891000392146,Produto 3294,Categoria B,780,4,05/01/2029
7891000388973,Produto 121,Categoria A,780,5,24/01/2033
7891000397344,Produto 8492,Categoria C,780,5,23/10/2033
7891000392725,Produto 3873,Categoria D,780,17,02/12/2033
7891000396012,Produto 7160,Categoria A,780,17,23/04/2026
7891000393682,Produto 4830,Categoria D,780,18,26/08/2026
7891000390836,Produto 1984,Categoria D,780,21,16/07/2032
7891000393562,Produto 4710,Categoria D,780,26,11/04/2033
7891000389607,Produto 755,Categoria D,781,4,23/03/2034
7891000396437,Produto 7585,Categoria C,781,7,29/07/2028
7891000394809,Produto 5957,Categoria D,781,14,11/12/2028
7891000394448,Produto 5596,Categoria C,781,18,31/08/2030
7891000390596,Produto 1744,Categoria D,781,23,12/11/2034
7891000392595,Produto 3743,Categoria D,781,23,03/06/2027
7891000398251,Produto 9399,Categoria B,781,24,08/03/2026
7891000394715,Produto 5863,Categoria D,781,29,18/06/2026
7891000396859,Produto 8007,Categoria A,781,29,22/07/2030
7891000393803,Produto 4951,Categoria D,781,30,18/05/2033
7891000389090,Produto 238,Categoria B,782,6,25/04/2029
7891000397165,Produto 8313,Categoria B,782,14,30/06/2031
7891000397603,Produto 8751,Categoria D,782,17,16/11/2027
7891000389219,Produto 367,Categoria B,782,23,07/06/2034
7891000397785,Produto 8933,Categoria D,782,23,26/08/2031
7891000398677,Produto 9825,Categoria D,782,24,20/09/2029
7891000391371,Produto 2519,Categoria C,783,4,03/04/2031
7891000396133,Produto 7281,Categoria B,783,5,15/08/2029
7891000398806,Produto 9954,Categoria D,783,9,22/03/2026
7891000388892,Produto 40,Categoria A,783,11,12/02/2028
7891000389245,Produto 393,Categoria B,783,11,01/03/2034
7891000396520,Produto 7668,Categoria C,783,11,10/04/2029
7891000397780,Produto 8928,Categoria D,783,15,13/10/2026
7891000393331,Produto 4479,Categoria C,783,19,18/08/2030
7891000395575,Produto 6723,Categoria D,783,21,13/10/2029
7891000393911,Produto 5059,Categoria A,784,9,28/11/2033
7891000394151,Produto 5299,Categoria B,784,15,09/10/2032
7891000392624,Produto 3772,Categoria D,784,19,31/03/2029
7891000389250,Produto 398,Categoria B,784,22,27/08/2033
7891000389989,Produto 1137,Categoria A,784,22,02/07/2028
7891000392933,Produto 4081,Categoria A,784,27,08/09/2032
7891000394813,Produto 5961,Categoria D,785,3,30/01/2030
7891000396922,Produto 8070,Categoria A,785,5,23/06/2030
7891000397909,Produto 9057,Categoria A,785,7,23/12/2028
7891000397077,Produto 8225,Categoria B,785,8,10/12/2028
7891000392613,Produto 3761,Categoria D,785,16,04/09/2029
7891000389322,Produto 470,Categoria C,785,18,23/05/2026
7891000394893,Produto 6041,Categoria A,785,22,30/05/2034
7891000393020,Produto 4168,Categoria A,785,25,21/05/2034
7891000390019,Produto 1167,Categoria A,785,27,16/07/2028
7891000391847,Produto 2995,Categoria D,785,28,17/12/2028
7891000393611,Produto 4759,Categoria D,786,8,24/03/2029
7891000390029,Produto 1177,Categoria A,786,10,21/11/2033
7891000390964,Produto 2112,Categoria A,786,11,21/06/2027
7891000394135,Produto 5283,Categoria B,786,12,14/11/2027
7891000398439,Produto 9587,Categoria C,786,16,15/01/2031
7891000392835,Produto 3983,Categoria D,786,21,22/07/2028
7891000393730,Produto 4878,Categoria D,786,21,09/01/2034
7891000391050,Produto 2198,Categoria A,786,24,27/04/2034
7891000389123,Produto 271,Categoria B,787,4,30/01/2028
7891000394516,Produto 5664,Categoria C,787,5,21/04/2034
7891000398814,Produto 9962,Categoria D,787,5,10/10/2028
7891000397582,Produto 8730,Categoria D,787,6,30/01/2030
7891000390479,Produto 1627,Categoria C,787,7,09/05/2030
7891000389142,Produto 290,Categoria B,787,10,07/07/2030
7891000395301,Produto 6449,Categoria C,787,11,08/08/2030
7891000390944,Produto 2092,Categoria A,787,16,07/02/2034
7891000397639,Produto 8787,Categoria D,787,18,03/02/2034
7891000388880,Produto 28,Categoria A,787,25,17/11/2030
7891000394405,Produto 5553,Categoria C,787,27,08/06/2027
7891000398365,Produto 9513,Categoria C,787,30,26/12/2029
7891000397441,Produto 8589,Categoria C,788,3,20/03/2032
7891000394963,Produto 6111,Categoria A,788,4,22/05/2032
7891000398670,Produto 9818,Categoria D,788,5,22/04/2034
7891000398816,Produto 9964,Categoria D,788,9,23/02/2027
7891000396598,Produto 7746,Categoria D,788,10,15/09/2030
7891000392609,Produto 3757,Categoria D,788,11,10/01/2033
7891000396016,Produto 7164,Categoria A,788,16,26/09/2033
7891000395300,Produto 6448,Categoria C,788,24,09/10/2029
7891000392150,Produto 3298,Categoria B,788,30,10/05/2034
7891000395771,Produto 6919,Categoria D,789,3,28/03/2031
7891000395286,Produto 6434,Categoria C,789,5,01/06/2028
7891000391749,Produto 2897,Categoria D,789,6,25/11/2026
7891000396512,Produto 7660,Categoria C,789,7,25/02/2032
7891000389120,Produto 268,Categoria B,789,9,06/01/2033
7891000395476,Produto 6624,Categoria C,789,14,21/10/2029
7891000396621,Produto 7769,Categoria D,789,14,24/08/2030
7891000389893,Produto 1041,Categoria A,789,15,13/10/2028
7891000391719,Produto 2867,Categoria D,789,20,28/07/2028
7891000391977,Produto 3125,Categoria A,789,20,30/06/2034
7891000391887,Produto 3035,Categoria A,789,21,29/12/2031
7891000394045,Produto 5193,Categoria A,789,22,01/02/2027
7891000392047,Produto 3195,Categoria A,789,24,02/08/2026
7891000392351,Produto 3499,Categoria C,790,4,13/02/2028
7891000395891,Produto 7039,Categoria A,790,8,20/08/2029
7891000397223,Produto 8371,Categoria B,790,16,03/02/2033
7891000389913,Produto 1061,Categoria A,790,17,13/05/2034
